node,alexa_rank,daily_pageviews_per_visitor,daily_time_on_site,total_sites_linking_in,bounce_rate
lcv.org,860412.0,1.3,63.0,764.0,0.7390000000000001
nfoic.org,628518.0,2.1,163.0,303.0,0.69
matt.com,2858228.0,1.0,,15.0,
miamiandbeaches.com,135844.0,2.3,134.0,813.0,0.672
chomsky.info,404362.0,1.8,122.0,2430.0,0.615
globenewswire.com,9099.0,1.52,123.0,3705.0,0.7809999999999999
noahpinionblog.blogspot.com,1425782.0,1.0,60.0,502.0,0.923
xcelerateauto.com,1425504.0,2.0,198.0,41.0,0.6
trumanlibrary.gov,227169.0,1.1,101.0,68.0,0.84
davidshurter.com,5385785.0,6.0,1280.0,38.0,
globalintegrity.org,1027365.0,2.0,184.0,313.0,
peaktrans.org,,,,6.0,
doctorhakeem.com,,,,,
findermaster.com,36751.0,4.0,202.0,89.0,0.32299999999999995
learning-theories.com,191874.0,1.3,124.0,387.0,0.838
libanswers.com,43108.0,1.1,89.0,464.0,0.865
sclgroup.cc,,,,4.0,
theadvertco.com,45709.0,3.7,240.0,37.0,0.053
truckersnews.com,404156.0,1.6,141.0,150.0,0.6409999999999999
waltonsun.com,666998.0,1.4,107.0,235.0,0.7040000000000001
redice.tv,486058.0,2.0,195.0,70.0,0.588
greatseal.com,1534852.0,2.0,312.0,372.0,0.546
issi.org.pk,789580.0,1.6,114.0,198.0,0.6
nashvillescene.com,168504.0,1.5,98.0,1972.0,0.701
frihedsaktivisten.net,,,,2.0,
ncnk.org,,,,98.0,
baykoclar.com.tr,10071142.0,1.0,,4.0,
caab.org.uk,,,,59.0,
ruralstrategies.org,,,,59.0,
mediacouncil.ca,3752715.0,2.0,,21.0,
hillandponton.com,456481.0,1.2,83.0,76.0,0.815
conservativeangle.com,653505.0,1.4,56.0,101.0,0.682
mitjadolinsek.com,,,,41.0,
samuel-adams-heritage.com,,,,37.0,
jamesjheaney.com,,,,40.0,
think-liberty.com,3960630.0,2.0,,6.0,
atlantik-bruecke.org,9156082.0,3.0,,42.0,
timeslive.co.za,10751.0,1.75,171.0,3276.0,0.695
concernedwomen.org,1913826.0,1.0,,59.0,
nurturingourroots.blogspot.com,,,,2.0,
stocksntrade.com,7942113.0,1.0,,11.0,
asiaone.com,11160.0,1.79,167.0,6145.0,0.569
thepodcasthost.com,38157.0,1.6,129.0,111.0,0.721
queenoftheforest.org,1187473.0,3.0,70.0,1.0,
zompist.com,1994951.0,3.0,315.0,937.0,
klineprestonlaw.com,,,,4.0,
lkqd.com,40305.0,4.8,447.0,147.0,0.306
bushaeff.co.il,,,,5.0,
cleveland.com,9975.0,1.53,152.0,13854.0,0.669
pro-essay-writer.com,339042.0,1.1,105.0,178.0,0.868
polluterwatch.com,,,,85.0,
geo.tv,3988.0,2.74,279.0,1492.0,0.48
bluewavecrowdsource.com,,,,1.0,
investmentmythbusters.blogspot.com,,,,1.0,
repec.org,14108.0,1.4,87.0,5185.0,0.762
thepeoplesrepublicofcalifornia.blogspot.com,,,,11.0,
humantraffickingstatistics.wordpress.com,,,,7.0,
mrmikesibess.weebly.com,,,,7.0,
realteenpatti.in,40554.0,3.8,240.0,65.0,0.049
pilgrimvirginstatue.com,,,,36.0,
therealconspiracyforum.com,4793647.0,1.0,,3.0,
ewing.k12.nj.us,1473367.0,1.0,201.0,88.0,0.6920000000000001
roc-taiwan.org,71590.0,2.3,147.0,751.0,0.51
financialexpress-bd.com,,,,320.0,
livefootballtvpc.de,,,,,
bondfunds.com,9409418.0,1.0,,15.0,
jamesbbkk.com,,,,10.0,
nova-magazine.net,,,,10.0,
managertoday.com.tw,13446.0,1.72,157.0,2834.0,0.726
iowademocrats.org,7938635.0,1.0,,133.0,
britaingallery.com,,,,40.0,
kr-asia.com,101390.0,1.5,117.0,50.0,0.679
pagesix.com,5246.0,2.62,129.0,2719.0,0.677
ppvw.org,375830.0,1.6,79.0,65.0,0.626
atheistalliance.org,812885.0,2.0,241.0,364.0,0.6920000000000001
google-flight.org,,,,10.0,
cliojournal.wikispaces.com,,,,102.0,
radicalreads.com,357739.0,2.0,90.0,67.0,0.732
commoncts.blogspot.com,890446.0,1.0,81.0,220.0,1.0
portable-oxygen-concentrator.com,3662232.0,1.0,,2.0,
chia-anime.co,,,,1.0,
enigmose.com,1879138.0,1.0,99.0,8.0,
danpena.co.uk,75356.0,3.2,293.0,76.0,0.433
youngzine.org,867873.0,1.5,87.0,129.0,0.79
lastrealindians.com,5453162.0,2.0,,171.0,
projectfreetvus.com,7675155.0,1.0,,,
ebar.com,253536.0,1.9,105.0,1014.0,0.586
chatbottutorial.com,486400.0,1.3,119.0,9.0,0.754
yararules.com,4088218.0,2.0,,46.0,
contentharmony.com,127438.0,1.3,98.0,174.0,0.716
emulyankan.org,8209090.0,1.0,99.0,1.0,
biggerbras.com,629001.0,1.5,45.0,212.0,0.7
islamabadpost.com.pk,1099904.0,2.0,190.0,36.0,0.773
alllivesequal.org,,,,5.0,
cityssm.on.ca,4721126.0,7.0,244.0,39.0,
sciamat.com,,,,20.0,
thebureauinvestigates.com,346428.0,1.1,130.0,1144.0,0.8440000000000001
peaceproject.com,4486097.0,1.0,,119.0,
vumicro.com,2690304.0,1.0,,18.0,
motilaloswal.com,11929.0,3.09,375.0,461.0,0.416
alwakeelnews.com,1247.0,4.6,563.0,635.0,0.418
wdsu.com,119307.0,1.8,126.0,1233.0,0.436
bankjobaspirantportal.blogspot.com,8191915.0,2.0,,,
quincydems.com,,,,3.0,
kha.com,3490146.0,1.0,,47.0,
socialistaction.ca,4128577.0,2.0,,18.0,
partiantisioniste.com,,,,165.0,
questioz.com,7571360.0,1.0,,7.0,
idtrue.com,168805.0,1.7,100.0,73.0,0.59
iclars.org,,,,19.0,
orhanergun.net,4491135.0,2.0,211.0,59.0,
sunlightfoundation.com,720420.0,1.5,61.0,1886.0,0.71
wolfforpa.com,,,,45.0,
designlike.com,172578.0,2.1,126.0,355.0,0.581
richardcorbett.org.uk,2501090.0,1.0,,65.0,
szetolaw.com,,,,8.0,
thegabi.com,,,,6.0,
dnevnik.bg,24332.0,2.6,185.0,1122.0,0.423
diamonddm.com.hk,155085.0,2.3,169.0,43.0,0.57
adrenochrome.net,1802856.0,2.0,222.0,5.0,0.5
essorant.wordpress.com,,,,,
resilience.org,141017.0,1.3,134.0,1010.0,0.835
lahidtatraining.org,3236961.0,1.0,,3.0,
top.gg,3543.0,2.3,158.0,68.0,0.441
capitalequality.org,,,,7.0,
veteransnewsnow.com,8877331.0,1.0,,447.0,
5bestthings.com,91120.0,1.7,105.0,150.0,0.595
academiafurniture.com,2579779.0,3.0,97.0,6.0,
bacoldwar.weebly.com,,,,,
nadiaguerrera.ca,,,,2.0,
stpeteforpeace.org,,,,156.0,
secretspaceprogram.com,4398456.0,1.0,,57.0,
livingvoices.org,,,,22.0,
fxempire.com,14243.0,2.0,166.0,361.0,0.631
getorganizer.com,,,,1.0,
simpleveganblog.com,106081.0,1.4,104.0,229.0,0.813
prisonuniversityproject.org,1945844.0,3.0,59.0,42.0,
sandyassemblyofgod.org,,,,4.0,
evanderweb.co.uk,,,,6.0,
sunpower.com,68330.0,2.2,153.0,418.0,0.747
simplypsychology.org,11740.0,1.28,144.0,1571.0,0.8109999999999999
ontarioorchards.com,4411953.0,3.0,,11.0,
fox5sandiego.com,49764.0,1.4,112.0,1140.0,0.777
charlotteagenda.com,138693.0,1.9,141.0,123.0,0.725
thechristianworldview.org,4274805.0,1.0,,13.0,
dementiacarecentral.com,876551.0,1.4,104.0,81.0,0.773
douban.com,344.0,4.57,265.0,8209.0,0.496
thisisnotpilipinx.tumblr.com,,,,2.0,
technode.com,71135.0,1.9,161.0,782.0,0.623
adata.org,346816.0,1.2,111.0,302.0,0.8420000000000001
jihadwatch.org,107123.0,1.6,146.0,3680.0,0.67
pregnancyclinic.org,9751124.0,1.0,,13.0,
gatevidyalay.com,75196.0,1.5,133.0,71.0,0.733
tchelet.org.il,3317285.0,1.0,198.0,76.0,
headlineswithavoice.com,2023766.0,1.0,,5.0,
al-akhbar.com,25123.0,2.6,212.0,2310.0,0.494
americansouthwest.net,271252.0,1.5,102.0,1032.0,0.762
secondcitycop.blogspot.co.uk,,,,1.0,
nineveh.com,9185622.0,1.0,,162.0,
ul.ac.za,94681.0,3.0,391.0,318.0,0.376
e621.net,7005.0,15.0,565.0,221.0,0.22
royalqueenseeds.com,41804.0,1.7,169.0,168.0,0.701
thinkinganglicans.org.uk,8379928.0,1.0,,271.0,
lifeandstylemag.com,86142.0,1.2,103.0,963.0,0.8370000000000001
nssa.us,,,,53.0,
robblaw.com,,,,6.0,
northerncaliforniamostwanted.org,,,,3.0,
whas11.com,142140.0,1.2,85.0,1417.0,0.877
thetimes.ie,3541316.0,1.0,,41.0,
lucasfilm.com,679584.0,1.5,52.0,961.0,0.7
canadasfood.com,,,,7.0,
sgencfdtdr6.fr,,,,2.0,
allcelebsplasticsurgery.com,10544088.0,2.0,,3.0,
cradlemyheart.org,,,,16.0,
danaperino.com,4044905.0,1.0,,23.0,
fsotprep.com,7878376.0,1.0,,19.0,
radio.gov.pk,122103.0,2.0,125.0,967.0,0.5720000000000001
veteranmadeny.com,,,,2.0,
californiahistoricalsociety.org,2974061.0,1.0,,350.0,
csce.gov,1437346.0,1.0,108.0,215.0,0.706
gunsandammonews.com,,,,151.0,
goparoo.com,,,,18.0,
thealiadviser.org,7421644.0,1.0,,27.0,
townofsunnyvale.us,,,,5.0,
personalliberty.com,1360559.0,1.0,162.0,754.0,0.909
globalhomeco.com,,,,1.0,
deadstate.org,153942.0,1.3,109.0,321.0,0.8220000000000001
newgon.net,,,,6.0,
bolde.com,70547.0,1.3,112.0,96.0,0.821
t4sj.org,,,,33.0,
inthesetimes.com,111599.0,1.1,101.0,4983.0,0.8740000000000001
zerotax.ru,,,,2.0,
oeblegacy.tumblr.com,,,,3.0,
beastbeatz.com,,,,,
trainerbubble.com,545935.0,1.4,98.0,87.0,0.703
fast.co,83812.0,3.5,287.0,70.0,0.33
mirrorhistory.com,7089027.0,1.0,,23.0,
sallyspoliticalpage.wordpress.com,,,,2.0,
amfoi.wordpress.com,,,,4.0,
greatwhitecon.info,,,,63.0,
welcometothedoghouse.net,,,,45.0,
nasn.org,343295.0,2.8,190.0,333.0,0.59
bigrbridge.com,10787229.0,1.0,,16.0,
sonsoflibertytees.com,2049871.0,1.0,117.0,35.0,
charleskochinstitute.org,377702.0,1.3,137.0,58.0,0.782
inkblog.shop,,,,1.0,
donatelife.net,1041875.0,1.5,164.0,564.0,0.65
theaimn.com,779074.0,1.1,100.0,156.0,0.92
zanebenefits.com,,,,168.0,
my2centsvideos.com,,,,2.0,
isbe.net,50445.0,5.7,354.0,1008.0,0.363
lpaifi.com,,,,2.0,
bynobleboldness.wordpress.com,,,,,
illinoiscomptroller.gov,579269.0,1.8,146.0,102.0,0.375
voteforpolicies.org.uk,3627211.0,1.0,,49.0,
guncite.com,,,,504.0,
uvastudentcomputers.com,5120918.0,1.0,,3.0,
voltaire.net,5465840.0,1.0,,237.0,
postfilmdepression.wordpress.com,,,,,
the5gsummit.com,128954.0,2.4,217.0,16.0,0.507
facerie.org,5103809.0,2.0,,6.0,
thevoiceofblackcincinnati.com,635860.0,1.0,85.0,41.0,0.933
anti-corruption.com,,,,7.0,
foodfixkitchen.com,6170454.0,1.0,,10.0,
citynews1130.com,46843.0,2.0,142.0,100.0,0.534
anglo-list.com,793751.0,1.2,118.0,128.0,0.8
prophecytoday.com,2705262.0,1.0,,128.0,
scoobysworkshop.org,,,,1.0,
collegeboard.org,996.0,5.2,378.0,4361.0,0.273
jakeho.wordpress.com,,,,17.0,
eia.gov,12571.0,2.3,229.0,5413.0,0.575
blueandgraytrail.com,1857084.0,1.0,85.0,121.0,
ncpedia.org,129143.0,1.1,121.0,534.0,0.882
robportman.com,6132622.0,1.0,,30.0,
freetrumpgear.com,,,,2.0,
juancole.com,168970.0,1.1,37.0,3585.0,0.894
newsonair.nic.in,94507.0,2.4,263.0,282.0,0.5710000000000001
higheredexecutives.com,,,,2.0,
gd-otscanada.com,,,,10.0,
philadelphiavotes.com,961860.0,2.0,58.0,29.0,0.385
mediapool.bg,52553.0,1.7,148.0,641.0,0.639
oncewrittensite.wordpress.com,,,,,
bankrate.com,2504.0,1.61,137.0,8580.0,0.569
majority.fm,3935738.0,1.0,,136.0,
seishinusa.com,,,,3.0,
uni-heidelberg.de,14056.0,4.5,247.0,8183.0,0.423
missourinetwork.tv,,,,13.0,
meridian.org,758256.0,1.0,67.0,246.0,0.75
dmcs.org,237275.0,2.1,69.0,78.0,0.376
acupofmotherhood.com,4349633.0,1.0,,4.0,
georgewashingtoninn.com,5155224.0,1.0,,22.0,
breakthesilencedv.org,1716906.0,1.0,,80.0,
mywatch.ru,831860.0,2.0,296.0,84.0,0.605
statelobbyists.org,,,,13.0,
joegriffith.com,,,,17.0,
lordsofliteraturekss.wordpress.com,4869047.0,1.0,151.0,36.0,
federalnewsnetwork.com,82632.0,1.3,108.0,62.0,0.7929999999999999
realclearpolicy.com,207950.0,1.1,74.0,361.0,0.7979999999999999
focusedunow.com,5948918.0,1.0,,,
pump.org,5540763.0,1.0,,33.0,
imtnews.net,2613749.0,1.0,,1.0,1.0
donthikelikewild.org,,,,1.0,
exulanten.com,,,,109.0,
karrisguns.com,530626.0,3.2,234.0,52.0,0.615
nucleardarkness.org,5284309.0,1.0,,132.0,
farmersletters.blogspot.com,,,,30.0,
thelovelykitchen.org,,,,7.0,
greenterrahomes.com,3957128.0,1.0,,32.0,
coffeelounge.co,5947745.0,1.0,,3.0,
bbb.org,2449.0,1.95,130.0,33327.0,0.5429999999999999
speaker.gov,208796.0,1.1,117.0,1460.0,0.835
unlockingyourdreams.org,1425277.0,5.0,240.0,49.0,
pmi.com,86877.0,1.7,119.0,741.0,0.634
bugoutbagacademy.com,1009048.0,1.0,62.0,26.0,0.8240000000000001
coalitionfortrumpsuperstore.com,,,,5.0,
gmwda.gov.uk,,,,29.0,
sexgeekdom.com,,,,24.0,
pranamat.es,4594019.0,1.0,,6.0,
grsmontreal.com,7380714.0,1.0,,90.0,
blaqspot.com,,,,3.0,
usgovernmentmanual.gov,2127906.0,1.0,105.0,76.0,
freefacebooktutorials.com,1504852.0,1.0,,84.0,
write.com,,,,89.0,
gogreenleasing.co.uk,,,,12.0,
yasolutionsinc.com,2637682.0,2.0,376.0,3.0,
ilsb-icbb.com,,,,12.0,
dieunbestechlichen.com,254691.0,2.4,215.0,56.0,0.362
youngpioneertours.com,623726.0,1.2,123.0,212.0,0.826
vogue.com,5509.0,2.37,146.0,10683.0,0.725
auburntigers.com,334537.0,1.8,135.0,401.0,0.667
icn.dj,7813799.0,1.0,,2.0,
recyclingadvocates.org,2980950.0,1.0,,32.0,
ey.com,8762.0,1.94,139.0,7854.0,0.613
lopicic.info,,,,,
brasize.com,4516861.0,1.0,,33.0,
infection2020.com,103725.0,1.0,91.0,47.0,0.878
nccohio.org,579517.0,2.8,210.0,76.0,0.065
insightsonindia.com,4602.0,4.65,357.0,423.0,0.381
rightobserver.com,,,,6.0,
ecfr.io,438914.0,1.4,126.0,47.0,0.667
spdstar.org,627476.0,2.0,245.0,86.0,0.7
ostarapublications.com,4954693.0,1.0,,33.0,
makeupsdeliver.org,,,,12.0,
minuto30.com,1688.0,11.0,1909.0,1454.0,0.362
charlestoncvb.com,317367.0,2.8,134.0,498.0,0.526
ucar.edu,16232.0,3.5,203.0,7195.0,0.628
facedetection.com,901439.0,1.1,37.0,92.0,0.8440000000000001
thinkbusinessgrowth.com,,,,5.0,
xperimentalhamid.com,190548.0,1.6,211.0,39.0,0.7190000000000001
renew911health.org,,,,14.0,
droga5.com,240496.0,1.9,152.0,305.0,0.584
moneytransmitterlaw.com,4775122.0,1.0,,30.0,
midland.com.hk,37312.0,5.0,320.0,178.0,0.377
indiatvnews.com,3978.0,1.52,124.0,1893.0,0.784
missnervousnellie.wordpress.com,,,,,
ashleyweston.com,214710.0,2.2,155.0,119.0,0.608
playpos.it,154619.0,2.4,333.0,40.0,0.35600000000000004
castos.com,39218.0,2.5,159.0,83.0,0.537
scoutingnewsroom.org,2896710.0,3.0,138.0,160.0,
lifeintamesideandglossop.org,,,,2.0,
aim4truth.org,321362.0,1.5,154.0,97.0,0.659
nbcchicago.com,20579.0,1.3,120.0,3408.0,0.792
bigal.com,2054603.0,1.0,,16.0,
stopthedebttrap.org,7352136.0,1.0,,16.0,
matatu.co,5762283.0,1.0,,6.0,
itsaboutjustice.com,,,,5.0,
gamerant.com,6732.0,1.4,100.0,886.0,0.7609999999999999
lawyers.com,30453.0,1.7,123.0,3032.0,0.684
msf.ie,3065112.0,1.0,,39.0,
credit.com,27912.0,1.5,121.0,1205.0,0.738
universal-rights.org,1828926.0,1.0,255.0,99.0,0.75
scopo.org,,,,6.0,
dconc.gov,437860.0,1.9,61.0,490.0,0.63
arabi21.com,1700.0,3.6,375.0,1660.0,0.473
ifs.org,1661522.0,1.0,,20.0,
taxheaven.gr,2880.0,2.29,224.0,2278.0,0.5920000000000001
stevepohlit.com,,,,12.0,
nuoviso.tv,73447.0,2.3,263.0,287.0,0.552
insidernj.com,131421.0,1.3,90.0,62.0,0.804
rowdiva.com,,,,46.0,
siliconvalleydsa.org,1938753.0,1.0,,3.0,
lafingerprints.com,5705524.0,1.0,,13.0,
wiseguyindustries.wordpress.com,,,,,
invista.com,852628.0,2.0,76.0,305.0,0.5
bluevirginia.us,608906.0,1.3,62.0,244.0,0.767
praikids.org,,,,4.0,
jl-hl.com,,,,2.0,
baldeagleinfo.com,3900446.0,1.0,,286.0,
alexiarutkowskiibhistory.weebly.com,,,,9.0,
reginamag.com,2960521.0,1.0,117.0,131.0,
machozapp.com,,,,11.0,
obamaspeeches.com,2018684.0,1.0,,140.0,
lushdollar.com,386732.0,1.2,95.0,9.0,0.7
atour.com,5739761.0,1.0,,260.0,
theparapod.com,3480261.0,1.0,,4.0,
guide-humanitarian-law.org,851919.0,5.7,417.0,28.0,0.5
newscommercial.co.uk,753688.0,1.3,56.0,20.0,0.818
swagbucks.site,8949087.0,1.0,,,
praymorenovenas.com,741294.0,1.3,119.0,228.0,0.708
wrtl.org,4454571.0,1.0,,96.0,
syriasteps.com,131469.0,1.6,252.0,166.0,0.61
sosabowski.com,,,,18.0,
tytcapital.com,,,,2.0,
republicanssucks.org,,,,17.0,
cpotn.com,,,,2.0,
vawoo.co.uk,41771.0,3.7,236.0,76.0,0.057
israelhayom.co.il,20903.0,2.1,307.0,1051.0,0.616
exxonsecrets.org,,,,405.0,
cair.com,425380.0,1.4,147.0,1053.0,0.755
avedoncarol.blogspot.com,5882872.0,1.0,,40.0,
maganews.io,,,,46.0,
edwatch.org,,,,95.0,
thebrazilbusiness.com,501627.0,1.1,103.0,221.0,0.915
theroyalregimentofscotland.org,,,,4.0,
bvdinfo.com,85542.0,2.9,372.0,295.0,0.285
wokk.com,,,,27.0,
rehashclothes.com,313176.0,4.3,227.0,215.0,0.412
wikiislam.net,191965.0,1.6,149.0,793.0,0.691
sixboxes.com,,,,50.0,
federicovitaleblog.wordpress.com,,,,,
redpillgen.com,,,,3.0,
welcome2jesus.wordpress.com,,,,1.0,
jsmineset.com,393364.0,1.1,132.0,468.0,0.866
handbill.us,3180292.0,1.0,,122.0,
renkinlaw.com,4502886.0,1.0,,31.0,
the-conscious-mind.com,3506261.0,1.0,,34.0,
grouptravel.org,7762281.0,1.0,,76.0,
hutchisoneffect.com,,,,77.0,
ifri.org,231150.0,1.9,112.0,569.0,0.7859999999999999
citypa.ca,699817.0,2.9,231.0,100.0,0.394
blacklivesmatteratschool.com,410265.0,2.0,80.0,9.0,0.636
conservativefighters.com,1319835.0,1.0,155.0,109.0,0.75
ahtribune.com,119191.0,5.3,475.0,358.0,0.39
spymuseum.org,414245.0,2.0,99.0,740.0,0.696
mideastweb.org,972867.0,1.0,104.0,12.0,0.8240000000000001
grazeme.com,9795033.0,1.0,,18.0,
jackischechner.com,,,,12.0,
alpinetexasguide.com,,,,6.0,
storiadifirenze.org,,,,45.0,
polyfor.us,,,,11.0,
deschambault-grondines.com,,,,18.0,
itsnotamatch.com,4192352.0,1.0,,5.0,
uklandpower.com,2326836.0,1.0,,2.0,
thefutureofwealth.com,580969.0,1.3,105.0,37.0,0.588
roserambles.org,1289113.0,2.0,41.0,14.0,0.625
papercitymag.com,96730.0,3.1,115.0,329.0,0.597
younginsurancebrokers.com,,,,3.0,
thomsonreuters.com,5560.0,2.55,142.0,10932.0,0.441
shanelaw.com,2546744.0,2.0,,10.0,
lgic.org,9236419.0,2.0,,124.0,
theborneopost.com,88432.0,2.0,152.0,2491.0,0.6940000000000001
albaniandailynews.com,872369.0,1.3,101.0,17.0,0.7809999999999999
tyla.com,160243.0,1.1,85.0,69.0,0.861
universityofguns.com,3662268.0,4.0,,16.0,
thelonesoldier.com,,,,3.0,
scattergoodfoundation.org,7540365.0,1.0,,55.0,
whoshallivotefor.com,,,,6.0,
adultdatingpatrol.com,3191922.0,1.0,,3.0,
wilmette.blogspot.com,,,,27.0,
positiveuniverse.com,,,,19.0,
nra.org,91225.0,2.0,135.0,2928.0,0.569
educationevolving.org,2535630.0,1.0,,130.0,
richmondobserver.com,4482386.0,1.0,,5.0,
faithofourfathers.net,,,,9.0,
tectractys.com,,,,1.0,
walls102.com,2363384.0,2.0,,7.0,
earthdayalliance.com,,,,9.0,
move9parole.blogspot.com,,,,18.0,
harpercrusade.blogspot.com,7878729.0,1.0,,11.0,
jewishvoiceforpeace.org,684089.0,2.8,172.0,617.0,0.762
allstarbio.com,130882.0,2.2,445.0,85.0,0.446
zfacts.com,2108427.0,1.0,59.0,1145.0,
beyondacademia.org,,,,28.0,
niggermania.net,6383302.0,2.0,,89.0,
rhizome.org,68800.0,2.4,143.0,6101.0,0.468
hairstyleonpoint.com,422154.0,1.4,110.0,147.0,0.7
jewishpresstampa.com,4185097.0,1.0,,26.0,
uspoliticsguide.com,,,,31.0,
therichest.com,57244.0,1.5,122.0,1832.0,0.7959999999999999
newsandopinion.com,7834242.0,1.0,,47.0,
gringoinbuenosaires.com,,,,60.0,
redarrowbeer.ca,8909869.0,1.0,,10.0,
freemusic57.com,1846078.0,1.0,,172.0,
1949to1952.blogspot.com,,,,,
edtrust.org,287377.0,1.2,75.0,459.0,0.855
freespeechforpeople.org,573955.0,5.4,278.0,191.0,0.457
ncjustice.org,1165133.0,1.0,75.0,254.0,0.778
freakyvirginia.com,,,,22.0,
almostclassical.blogspot.com,,,,1.0,
alachuacollector.com,1214620.0,2.0,106.0,29.0,0.5
lametropole.com,46158.0,1.5,95.0,2133.0,0.74
keithlockhart.com,,,,28.0,
washingtoninstitute.org,79835.0,2.0,149.0,1961.0,0.541
chooseveg.com,235501.0,1.2,101.0,503.0,0.8759999999999999
wkyt.com,104745.0,1.3,99.0,1242.0,0.7859999999999999
notvice.com,4825002.0,3.0,,3.0,
cordcuttersnews.com,45073.0,1.6,117.0,192.0,0.7
zohar.site,,,,,
scialetteraria.altervista.org,,,,,
methlabfentanylcleanup.com,,,,1.0,
answersingenesis.org,46513.0,1.5,135.0,4136.0,0.8109999999999999
quorum.us,268069.0,1.8,165.0,64.0,0.64
ronkaplansbaseballbookshelf.com,,,,51.0,
erieri.com,191837.0,1.5,88.0,312.0,0.825
unforgettable.org,,,,59.0,
invidi.com,2135157.0,1.0,,172.0,
itineratours.com,9315502.0,2.0,,2.0,
fidc.co.fk,3729514.0,3.0,49.0,52.0,
news-watch.co.uk,,,,20.0,
frc.org,244765.0,1.3,145.0,1957.0,0.777
unov.org,1612276.0,2.0,55.0,52.0,0.6920000000000001
dayinhistory.net,4031829.0,1.0,,4.0,
bohobags.com,,,,21.0,
cifac.org,4493456.0,1.0,,4.0,
ilovechester.com,,,,20.0,
symbis.com,378726.0,3.6,291.0,22.0,0.5710000000000001
catholicapologeticsandevangelization.blogspot.com,,,,,
118golf.co.uk,68060.0,1.0,18.0,102.0,0.838
goasksuzie.com,1938180.0,1.0,163.0,40.0,
themoderntearoom.com,,,,3.0,
faithandheritage.com,1957245.0,6.0,454.0,192.0,
littleleakers.com,,,,6.0,
atlwiki.net,4381004.0,1.0,,45.0,
multcoproptax.com,1665081.0,3.0,105.0,28.0,
kosovo.net,2975754.0,2.0,,411.0,
trussvillecityschools.com,1194680.0,3.0,113.0,17.0,0.4
tripadvisor.com,566.0,2.94,158.0,51360.0,0.552
retiretoarkansas.net,,,,3.0,
info.gov.hk,32963.0,1.5,95.0,2813.0,0.765
thecarconnection.com,28507.0,2.9,119.0,2425.0,0.645
simflight.com,174523.0,1.3,115.0,475.0,0.865
sehatok.com,6178.0,1.8,133.0,586.0,0.7070000000000001
navixdiagnostix.com,5743825.0,1.0,,12.0,
natall.com,6689810.0,2.0,,192.0,
allaboutthekoreanwar.blogspot.com,,,,,
expositorysermonoutlines.com,1829785.0,1.0,,80.0,
campbellmgold.com,3750058.0,1.0,,206.0,
mediaadvisersnotebook.wordpress.com,,,,,
emergence-creative.com,4651890.0,3.0,,9.0,
facebookcensorship.com,,,,17.0,
aim-na.org,10005989.0,1.0,,10.0,
clearias.com,34242.0,1.6,140.0,193.0,0.731
supermama.me,13131.0,4.2,595.0,228.0,0.506
icepackstore.com,,,,7.0,
newnetworks.com,,,,123.0,
lawrencefuneralhome.com,7733006.0,1.0,,11.0,
growthtofreedom.com,2152252.0,2.0,120.0,13.0,
flcrooks.com,1132986.0,2.0,90.0,39.0,0.667
freedomradiofm.com,,,,11.0,
thegreatamericandisconnect.blogspot.com,7115660.0,1.0,,12.0,
helpfortimeshareowners.com,,,,4.0,
contrakrugman.com,2961279.0,6.0,173.0,105.0,
christianfamilyplanning.org,,,,12.0,
bwvsg.com,,,,9.0,
cimic-coe.org,6964211.0,1.0,,34.0,
commentarymagazine.com,118994.0,1.5,138.0,3234.0,0.78
ncafp.org,3456487.0,1.0,,43.0,
wrtfd.org,,,,5.0,
dvele.com,513544.0,2.2,108.0,5.0,0.5
cici.co.in,,,,30.0,
usafinancialradio.com,,,,3.0,
arabicpost.net,13414.0,3.1,290.0,78.0,0.46
hydroworld.com,,,,456.0,
elcubanointransigente.com,,,,12.0,
neurosurgerysa.com,,,,5.0,
whitehousegiftshop.com,476741.0,1.6,116.0,83.0,0.679
googletrends.in,2219455.0,1.0,,7.0,
advancedmedicine.com,127254.0,3.2,217.0,68.0,0.487
energyscienceforum.com,1634566.0,5.0,121.0,254.0,
fellowshipbaptistbedford.com,,,,2.0,
atwoodmagazine.com,153999.0,1.5,105.0,319.0,0.735
eufactcheck.eu,2430697.0,2.0,70.0,38.0,
poconnor.com,757720.0,2.3,168.0,155.0,0.524
europeanknightsproject.com,2781508.0,2.0,357.0,47.0,
digitalnewsreport.org,188162.0,1.5,136.0,617.0,0.738
nationalpost.com,8483.0,1.27,126.0,16677.0,0.7859999999999999
mettacenter.org,2159149.0,1.0,,141.0,
motortrend.com,10911.0,1.6,127.0,4710.0,0.6409999999999999
texaspolicenews.com,3891662.0,1.0,,13.0,
ejinsight.com,292197.0,1.2,83.0,807.0,0.8540000000000001
hawaiifracking.com,,,,9.0,
tacconellispizzeria.com,5845671.0,1.0,,18.0,
foothillsaz.org,,,,2.0,
ouramericanrevolution.org,1625496.0,1.0,,67.0,
thepeoplehistory.com,45112.0,1.5,154.0,1368.0,0.78
celebritylifejournal.com,,,,2.0,
rlawsonauthor.com,7645693.0,1.0,,13.0,
vietnamveteransagainstjohnmccain.com,,,,84.0,
craftontario.com,3320614.0,1.0,,77.0,
dailythepatriot.com,1055605.0,1.4,266.0,97.0,0.6920000000000001
matrixofconspiracy.blogspot.com,,,,14.0,
longezpilot.com,,,,5.0,
